index,distance,x1,y1,x2,y2
589,14506.729783104116,-2022,7881,4125,-5259
590,6887.5047005428605,3917,5318,-2928,4554
591,15611.890116190289,9529,-7574,-4148,-46
592,8421.726723184503,-436,-6529,-7201,-1513
593,7386.737913314645,4532,-357,9321,5267
594,13225.344229924603,-3507,-5857,-9008,6170
595,8253.43564826188,-9487,4763,-1291,5735
596,11358.37250665781,7191,4911,-4024,6710
597,5685.196654470275,-4785,321,-9480,3527
598,15361.358077982559,-7233,-5486,-3224,9343
599,3310.3517939941066,461,2926,-2841,3161
600,11153.540469285974,-9868,3186,944,5925
601,18115.791260665377,3592,-4720,-9866,7407
602,7786.781877001564,-728,-671,5908,3403
603,7413.340205332546,2037,7770,-5341,8493
604,5564.217824636271,-640,-4755,3998,-7829
605,14849.33254392264,-6988,-4451,4013,5523
606,13859.496563728424,8398,-2663,-3151,4999
607,5669.007849703508,-2690,-2876,-7985,-4901
608,13396.79342230819,-9762,2242,-567,-7501
609,6980.477992229472,7286,-1998,1543,1970
610,6749.983851832536,4344,6713,-2295,7932
611,7068.914555997972,1723,-7122,-4230,-3310
612,1140.396860746293,7420,-6610,7031,-5538
613,21756.59709145711,8513,8606,-8581,-4853
614,13505.770803623169,7671,-1727,-1707,7992
615,10388.5510539247,-7783,-4115,2230,-1347
616,1025.1243826970463,5224,-5795,4648,-6643
617,7510.529475343266,4068,7697,875,899
618,7260.466995999637,1389,-6437,-5552,-4307
619,14839.221846175089,-2667,-4616,1605,9595
620,16659.221170270837,-142,7437,-1145,-9192
621,14997.015836492272,3923,2610,-9249,-4560
622,1473.9623468732163,22,4690,-980,3609
623,11938.82779003031,-3476,4586,-8479,-6254
624,5648.869975490673,1572,-2146,-1314,-7002
625,9373.783067684039,-2418,1305,-9538,7402
626,18318.012037336364,2687,-4770,-8287,9897
627,5675.4955730755355,-9199,5258,-3730,3741
628,15095.392144624797,-7869,-3936,7171,-5228
629,5874.759058889139,-8158,-7734,-2321,-8399
630,13791.806589421127,-9734,-6458,286,3019
631,6275.257205884074,4322,-1296,6465,-7194
632,4541.2319914314,5848,-6273,1466,-7465
633,3777.688711368368,-3398,5319,-692,7955
634,17226.220072900498,-9679,9799,4958,716
635,1791.4365743726457,-8994,-4166,-7437,-3280
636,8734.621915114587,1390,7750,-7342,7536
637,12677.791329723013,-9336,6546,-5989,-5682
638,841.4998514557207,-6500,-8333,-5911,-8934
639,3935.0360862386,5911,-2767,2914,-217
640,1643.4555059386305,-9373,-7614,-9048,-9225
641,8749.934914043646,-869,6756,2546,-1300
642,7760.235885590077,-1170,-2586,5024,-7261
643,18919.13116398319,9151,7458,611,-9424
644,11415.431879696887,4603,3050,-5548,8272
645,11383.992840826983,7209,7169,-3948,9431
646,10803.556497746471,-5516,7245,4957,4593
647,5815.761772975231,-5472,3958,-1846,8505
648,3039.738475592925,-5471,3742,-6284,6671
649,12169.784920038644,5265,5362,-3047,-3527
650,16712.2635211392,-8109,-6877,8285,-3631
651,7089.7653698835475,1625,3143,8522,4785
652,12761.290373626016,5931,-6992,325,4472
653,12585.606143527613,1507,6019,-6654,-3562
654,4842.3547990621255,2996,-3900,3244,-8736
655,11914.088676856489,-5912,3065,5241,7255
656,13487.846381094352,-390,-9419,-5150,3201
657,11102.84130301789,2747,7504,-3267,-1829
658,15304.375583472853,-5117,-9914,-3651,5320
659,19637.56504763256,7148,3487,-9383,-7113
660,10740.56655861319,3869,6755,-6612,9102
661,8098.12632650294,-5777,50,-2432,7425
662,13226.474208949261,3414,-5976,-1690,6226
663,1317.7347988119614,2787,-4539,3542,-3459
664,16910.27409594534,7273,-4356,-6946,4797
665,18936.76213083958,-1466,-8505,-7994,9271
666,14634.822205957953,-6002,7064,7053,450
667,9091.870489618734,4584,5316,-4413,4006
668,8335.947336685855,-5709,5873,-1132,-1094
669,10300.487755441487,8742,-1729,-1150,1143
670,3801.179422232,4798,-6481,8589,-6759
671,2849.0673912703433,-2992,-1294,-463,-2606
672,12141.930859628546,6158,1675,-1401,-7827
673,6525.314398555827,-5355,3315,-8623,-2333
674,8796.651692547568,3556,8046,3015,-734
675,7908.30152434769,-5045,1884,1938,-1828
676,5866.910941884153,-4556,131,-9068,3881
677,6079.528682389779,4856,-6777,8066,-1614
678,9748.14469527407,-3053,7718,-5332,-1760
679,11386.927812188853,-5995,-4742,-4744,6576
680,4848.970303064352,-3198,5217,-8046,5314
681,4727.2152479023,5202,-4435,9122,-1793
682,14624.395850769357,-6285,-2739,8270,-1316
683,6446.65572215548,-1960,-6173,3957,-3614
684,9199.39128421006,3391,1136,-5105,4664
685,15078.470114703281,-7948,-4712,-2333,9282
686,17718.146291302597,7599,666,-9633,-3456
687,23026.618379605807,8780,8637,-7705,-7440
688,11014.431669405372,-4481,948,6175,3735
689,11842.823987546213,-1177,-1827,-9129,6949
690,10051.852764540476,-1937,8935,4263,1023
691,15529.394225146067,-7435,-5763,4468,4211
692,14613.58166227568,-7791,2756,4729,-4781
693,5461.843736322013,659,-2289,-4505,-4068
694,12018.001539357532,2612,-1763,-4832,7672
695,7812.647310611173,-6132,-5093,-6429,2714
696,7388.995398564002,-4164,-2832,-8522,3135
697,12050.015975093145,2460,5716,62,-6093
698,11306.53165210269,5957,1888,2124,-8749
699,15029.644972520142,915,9062,-6323,-4110
700,1643.7274713285046,7646,-1570,7842,-3202
701,12740.11561956955,-5879,-5664,26,5625
702,4206.890538152853,7723,593,4341,3095
703,12825.022183216683,-7199,-2452,-3444,9811
704,9369.254612828066,543,-6618,-8643,-4774
705,16187.651713574764,5443,5927,-8715,-1921
706,8018.222870437065,482,5780,6675,687
707,14477.701475027035,7136,-4588,-7152,-2252
708,11701.538787697968,-4738,-7758,6311,-3905
709,9738.595894686256,4608,9592,6449,29
710,5152.184876341298,5161,1978,16,2250
711,4882.908149863153,-2232,-1699,1954,-4213
712,10641.453378181008,459,9438,-5160,401
713,13472.385275072858,-1336,5047,-1638,-8422
714,8069.330393533282,-2155,-1447,-1077,6550
715,9106.549785731147,-1870,8310,6470,4653
716,12484.80740740521,-8573,108,2731,-5192
717,16423.711060536836,-7827,7625,791,-6356
718,10509.781348819775,-3500,-2962,4640,-9610
719,11356.493516926781,-5101,-8538,-2472,2510
720,14742.66549847754,5434,8135,-6685,-260
721,8886.453116964045,-9036,843,-3568,7848
722,12813.758426004448,521,-1650,7719,8951
723,1324.357202570364,3585,5229,2846,6328
724,10418.483814836014,19,-6987,-9118,-1981
725,5709.508297568189,6776,-3382,1098,-2783
726,13579.605480278136,-9445,9320,-9711,-4257
727,12705.586369782388,-8645,-6538,-675,3357
728,6537.185021092794,993,-1230,-3885,-5582
729,4355.085533029173,-3639,-7531,-6862,-4602
730,19866.83178063377,7605,5418,-6704,-8364
731,1392.1673749948316,-5760,9168,-4613,8379
732,8103.076761329612,199,-4280,-7879,-3643
733,16308.012263914938,-7856,9514,7252,3374
734,10936.341252905378,8148,-9252,9882,1546
735,9095.419121733754,1119,1809,8687,6854
736,8404.153734909898,4341,-3935,-3829,-1965
737,15443.715258965376,1112,8290,-6993,-4856
738,6424.299183568586,9233,5335,3625,2201
739,18867.470630691332,8910,1217,-8888,-5045
740,6530.887382278154,6032,-1741,5875,-8270
741,16415.434809958584,6586,-2405,-6934,6905
742,6662.734048421864,-9857,-1405,-5982,4015
743,14371.389981487524,-6100,9618,-6591,-4745
744,9624.993974024088,9478,7455,3825,-335
745,15717.377961988444,-8961,4535,6756,4644
746,13951.467198828946,9788,2435,-3966,96
747,12854.90836217824,-386,5982,-7261,-4880
748,16680.36030785906,7920,-2094,-8746,-1402
749,6912.716181068046,-6634,7132,-5068,399
750,13876.219153645563,-2915,-9173,8732,-1630
751,17934.882910127963,-7217,-2835,9788,2865
752,9564.512376488412,8136,146,8235,-9418
753,7662.267157963105,-9399,-2764,-2086,-477
754,18100.606536798703,-5015,-4093,8939,7436
755,11725.689574604983,7426,1718,-364,-7046
756,11543.32278852151,-1314,2361,7537,9771
757,7136.903880535312,-2030,6440,4851,4546
758,7505.754126002264,-3768,-2808,3364,-469
759,15192.13181222438,-127,-4839,9728,6723
760,17629.66420553721,-8932,8986,8356,5532
761,12828.121998172608,6079,8368,3262,-4147
762,14469.393145533091,-3729,-8104,6134,2483
763,7608.410740752631,-2688,-3925,3507,-8342
764,3791.2616633516604,-6230,-2447,-4066,666
765,9588.05407786168,-1270,-7582,1839,1488
766,5641.319881020753,3136,-6894,-2113,-4827
767,12055.78952205122,3374,-6686,-7007,-556
768,13889.068291285777,-4278,5179,8749,362
769,23135.715463326393,9967,1936,-9994,-9761
770,17047.026250933035,-2324,-8289,-6976,8111
771,13981.78919165927,1824,-6280,6347,6950
772,7911.8830249189095,-6260,-1526,-3157,-8804
773,12513.802499640147,6788,-4650,-3074,3053
774,13489.123099742252,-1125,8034,-9456,-2575
775,12410.642690852073,-4766,-1735,-9162,9871
776,5156.933197162825,374,-7643,4952,-5269
777,11018.322785251847,-2165,8472,-8551,-507
778,8402.790310367147,1277,-2962,-6034,1180
779,8817.180785262373,-8044,694,-1098,6125
780,13057.320743552254,9226,6499,-2014,-146
781,17277.305374392155,6319,8967,-7741,-1074
782,9673.3474040789,1287,-9964,-8282,-8547
783,8495.3792734639,134,-6816,3296,1069
784,18573.282854681343,-8423,1645,9683,5785
785,4507.772177029358,-5032,7806,-591,8579
786,13570.368454835705,5271,-1984,-8299,-2084
787,14586.674638175762,-7499,7881,4422,-525
788,19328.021445559294,6985,-7015,-3772,9043
789,17872.433522047297,-834,-8818,8768,6256
790,11165.856527826247,7563,1160,-3573,344
791,6824.9624174789415,-8853,2192,-7209,-4432
792,12036.930381122922,3582,-8937,-7420,-4054
793,12635.418473481597,-5954,-7065,1920,2817
794,10418.784046135133,-306,-8508,9525,-5058
795,4104.658085638803,4079,5866,6292,2409
796,8696.682700892336,-4833,-1409,3390,-4240
797,13653.171975771784,-3535,7040,-8283,-5761
798,16065.826620501044,1299,-9440,9362,4456
799,5754.71398072919,7726,-7423,6568,-1786
800,18577.103434066357,-4417,-8514,-2683,9982
801,11242.060887577509,-3239,-6381,-3276,4861
802,13188.493924629909,8408,-2707,-4158,-6711
803,4761.975430428007,-7472,-9945,-9201,-5508
804,4865.17676965596,-2739,-2592,937,595
805,26373.844050498214,9446,9528,-9271,-9053
806,15787.685644197505,6475,8331,2492,-6946
807,2150.689424347458,7636,-7464,7137,-5372
808,5119.6578010644425,-5308,-546,-1344,2694
809,11524.975488043348,162,7849,5388,-2423
810,17623.948167195682,-4069,7506,449,-9529
811,13890.353811188541,7340,-3023,-3137,6097
812,8902.228316550862,-1320,-8291,-3657,299
813,9574.30587562357,9699,-5003,3602,2379
814,4084.5823531910823,2153,3030,6131,2103
815,14563.757241865851,5458,9823,-6269,1187
816,16966.904991777374,-3263,-3398,7206,9954
817,11888.0969040465,926,3304,974,-8584
818,2481.4417180340947,-9108,1466,-6755,678
819,16720.38710676281,-8742,7397,4401,-2939
820,9119.058065392499,7731,-6772,5913,2164
821,8784.765904678394,-3655,1103,-3771,9887
822,3872.212416694105,5744,-9046,6334,-5219
823,11025.414368630323,3858,5346,7709,-4985
824,19655.756459622713,6314,-5498,-6495,9411
825,16987.97495288947,8501,7918,-6896,740
826,20803.45202123917,9520,6193,-3776,-9807
827,4761.476451690169,4169,-4367,8516,-2424
828,10560.33602685066,-7998,3098,386,9519
829,5015.465681270284,-361,-2624,1779,-7160
830,16985.156166488432,-5209,-5263,6622,6924
831,9659.018221330778,9763,7347,7256,-1981
832,9185.820594808065,4790,-11,710,-8241
833,9113.766345479788,-5890,-6499,2954,-8700
834,10213.861169998347,-2893,9580,2399,844
835,6692.570358240547,-6865,114,-5458,6657
836,15409.80976521125,-474,9492,8145,-3282
837,14344.995852212714,-7820,-5188,5721,-9923
838,16633.004448986358,6833,-6722,-6558,3144
839,1863.70518054761,-21,3737,-1155,5216
840,18807.871676508217,5101,-7987,-9865,3404
841,7406.0407776355105,-3574,910,-4362,-6454
842,5411.771798588703,-2309,-1557,2384,-4252
843,13816.663128266535,5542,5537,-7814,1999
844,15914.739363244376,4334,7819,-6146,-4158
845,11153.941007554236,7988,-6755,5896,4201
846,10191.69961292031,7251,-5886,-2899,-4965
847,15604.636394354084,7820,3332,-7749,2278
848,14242.46860624941,-8660,-9199,5534,-8025
849,10004.240550886409,1429,6233,-8176,3435
850,1092.7735355507104,-7996,223,-9073,38
851,17412.816343142196,-9259,1300,6288,-6542
852,8835.954956879306,-1450,-1892,6848,-4928
853,17197.617189599263,4850,-6487,-1541,9479
854,10194.929720208962,-1243,-4472,8553,-1648
855,8469.349502765841,2822,-8536,6038,-701
856,9921.425905584338,4723,-164,3019,-9938
857,7528.155816665859,1116,-1644,-4511,-6645
858,12647.657688283629,7295,4318,3717,-7813
859,11998.443940778321,9076,1533,485,-6843
860,10654.41941168077,831,-223,-6191,-8236
861,7402.61176882862,-568,-4058,-2887,2972
862,12663.85233647329,4001,6656,-5829,-1328
863,5843.469602898606,-9628,-182,-4887,3234
864,15747.956851604591,8349,2370,-6175,8457
865,13659.80409815602,5693,7769,-7965,7547
866,8082.932697975408,4151,-9268,-2550,-4748
867,14597.775857986038,3477,8501,3145,-6093
868,13088.87076871034,6269,-9495,-1778,828
869,11865.499778770383,4868,7008,-6459,3474
870,7861.213964776687,-2531,-6317,1410,485
871,12582.834815732105,1954,6170,-5572,-3914
872,6622.947455627291,-1329,5763,-7337,2976
873,6676.153683072313,2437,-5057,-4061,-6589
874,14267.805892988592,1613,5901,-6765,-5648
875,13414.893402483674,5494,9706,2476,-3365
876,10670.53822447584,1325,-6017,-1444,4288
877,5206.622033526151,5771,2852,6404,8020
878,16226.430815185451,-9420,-9864,-3389,5200
879,16815.673165234868,2026,-9178,-2854,6914
880,11634.42293369121,-6353,-3032,-1667,7617
881,10738.511116537526,2379,-432,-8310,-1462
882,4056.7851804107154,-5101,-6343,-8292,-8848
883,15865.508028424429,-9419,-2165,5552,-7417
884,4908.661019056011,-1605,2524,-5397,5641
885,3435.4663438898656,7656,4258,5811,7156
886,7565.072967262114,445,-3510,-7115,-3233
887,22466.680150836706,-9588,7723,7053,-7371
888,1966.5769753559102,4764,9223,3988,7416
889,11276.23239384503,5790,-2641,-2181,5335
890,2856.6487358441536,-1121,-802,1048,1057
891,1943.2200081308345,6735,6635,5537,8165
892,11234.278125451587,-6336,-72,1066,8379
893,14745.427223380135,-4287,7966,583,-5952
894,13055.703734383682,-5309,-3955,7361,-805
895,15040.962003808134,-5911,-2148,7442,-9071
896,10030.709845270174,-527,3274,1159,-6614
897,19621.08355825437,6338,-8959,-2404,8607
898,5734.732164626348,-1488,-9592,-1311,-3860
899,3646.04443198379,457,-5728,-2577,-3706
900,8249.754056940123,3533,6466,2714,-1743
901,9758.160687342672,-1587,1537,8171,1481
902,17420.37823929205,-4397,-5064,9076,5979
903,18413.992071248427,1090,-6285,-8610,9367
904,8468.282529533364,8701,-801,4629,6624
905,9745.951826271254,-926,-1863,-6555,-9819
906,10488.180871819479,8655,4669,1022,-2524
907,4208.569947143566,-3140,2008,-850,-1523
908,3469.1522019075496,-5617,-3873,-5428,-7337
909,19521.019466206166,-9185,2476,7116,-8264
910,19105.49643427252,9821,9241,-7242,646
911,7585.677293426079,-6225,-1530,245,2430
912,3595.844546139335,4417,3346,6234,243
913,7662.9237240103075,-6731,7822,-7711,222
914,12724.805892429165,253,-8699,-1776,3863
915,15378.659109298183,8905,-619,-5025,5897
916,7903.454055031888,2048,310,-5471,-2125
917,5814.960446985001,-828,763,-75,6529
918,9069.851817973655,-3814,2919,2042,9845
919,13262.58002803376,4816,7725,-3061,-2945
920,18382.55373989153,-6856,-7315,-7,9744
921,18185.05237825836,2686,-5868,-6987,9531
922,9773.943421158116,8659,-5837,198,-944
923,6038.817268306767,245,1801,510,7834
924,13263.008482241125,1272,-3547,-9615,4028
925,13255.538465109594,5497,7076,-4497,-1632
926,4314.741707217247,3865,-1659,3945,-5973
927,4542.092579417553,-3630,-577,364,1586
928,14536.620377515539,-3253,5837,4261,-6607
929,13857.15616567844,-5481,1080,8375,901
930,2807.1925477245054,-8280,-2733,-8041,64
931,13413.735721267212,-7366,-6825,5975,-5430
932,7382.818025659308,-24,-9172,5955,-4841
933,9496.217826061069,1430,3094,-6178,-2589
934,5395.1201098770725,-1765,4086,-1729,-1309
935,14276.199214076554,-5706,-877,7724,3965
936,17339.51031603834,4298,-5106,-9149,5841
937,6492.192618830713,-7392,-4105,-5014,1936
938,12470.096270678907,-4742,8996,1083,-2030
939,13022.661210367103,-1351,-1902,9001,5999
940,12379.400025849394,74,-6543,-7353,3361
941,4058.4472400168024,-1766,8550,-2641,4587
942,11767.275003160248,3155,-8899,-5226,-639
943,3838.06943657876,-376,1777,-3892,3316
944,16631.951899882348,2745,7029,-2935,-8603
945,5250.580253648162,5000,7823,9833,9875
946,9712.701477961731,240,9516,-3647,615
947,2370.8557526766576,-5395,5624,-3069,5165
948,15580.906552572607,2458,-6787,-9867,2745
949,10928.354038920957,-4893,7239,5948,5860
950,4147.7632526459365,6186,-667,8260,2925
951,880.0204543077393,6490,5033,5680,5377
952,6723.0588276468325,4952,-4456,-980,-1292
953,6960.041666541947,-5111,3384,1281,630
954,11006.916007674448,-1562,-1184,-9988,-8266
955,14905.459301879966,-2177,-5168,-23,9581
956,16506.950081708008,7177,-2522,-5723,7777
957,16378.63608485151,-4250,-6947,9372,2147
958,17081.50169042523,-7857,8293,3033,-4867
959,6929.923664803242,-4823,2189,-9014,7708
960,8272.550876241257,-4883,2108,-8506,9545
961,3893.7706660767785,-9650,5642,-8335,1977
962,10842.233164805119,-634,1436,9662,-1962
963,4992.4697295026235,400,4556,-123,9521
964,10371.173945123088,-9910,2149,-2853,9749
965,10047.553582837963,-6544,-584,-5842,9439
966,13880.04239907069,-6225,5892,971,-5977
967,13494.721227205844,-4475,-7973,-6765,5326
968,12032.063871173557,2013,8193,2173,-3838
969,12428.003741550772,-790,2901,7911,-5973
970,8819.799770969861,-8036,-8729,-4684,-571
971,7336.248973419591,7361,8932,176,7450
972,6458.326795695616,-4871,5614,-350,1002
973,13039.99171778878,-8091,-6850,4359,-2972
974,12702.93072483669,5628,-9809,523,1823
975,7537.679881767333,1566,6106,-5807,7673
976,6200.643998811736,2214,-6309,-2671,-2490
977,11521.23747693797,-5802,-8090,5701,-7442
978,6231.008666339664,-5213,4771,574,2461
979,20284.416999263252,8758,6820,-4329,-8678
980,2528.3008127989833,-2694,-3111,-5215,-2919
981,2714.899077313925,3790,-6854,1399,-8140
982,17257.19018264561,-8309,-9443,7154,-1781
983,7498.363154715835,-933,-5524,-8348,-6639
984,18202.519083907042,-7957,1119,9892,-2451
985,9047.049519042106,3770,-4023,7658,4146
986,17113.15461859677,4561,7056,9155,-9429
987,6087.351230214994,4014,-2654,1068,-7981
988,13745.950530974567,-4240,-5373,7290,2111
989,18583.67232276764,4856,7412,-2453,-9674
990,17393.933108989466,6595,-9952,-2000,5170
991,6217.67167032805,-8001,1705,-3472,5965
992,15859.730672366413,7254,8804,-8302,5715
993,5592.669934834345,2993,-7405,-2553,-8126
994,15086.876184286792,-8594,-4017,2874,5786
995,9111.833624468787,3913,485,8679,-7281
996,7529.057444328606,6111,8035,4370,710
997,6424.223299356896,4389,-6969,-1357,-9842
998,4831.655306414149,5429,5396,5792,578
999,10890.436768100717,-924,-2983,6129,5315
1000,19233.248737537815,8325,1905,-8396,-7599
1001,19315.795220492477,-9589,9637,-2920,-8491
1002,5299.559415649569,-4291,4227,630,6194
1003,6432.776228037161,-9642,-1281,-3683,1142
1004,7534.505756849616,-1646,-5501,-9105,-4437
1005,16730.04781822216,7040,1942,-6120,-8388
1006,4741.019405149065,7260,3693,3064,5900
1007,6134.692983352957,5658,-1976,345,1091
1008,6634.841972496406,338,2383,5660,6345
1009,17809.833968906056,-3861,8717,8184,-4402
1010,4354.987944874245,-5443,-6288,-8199,-9660
1011,2223.6636436295844,1889,-4418,3847,-5472
1012,16239.791254816055,-9718,7205,6050,3319
1013,5345.93097598538,846,3861,2013,-1356
1014,14523.769655292665,-5130,4969,8793,9103
1015,4316.577579518293,4887,-272,8796,-2103
1016,1255.6404740211267,-196,-1477,252,-304
1017,25180.02511912965,9973,-9653,-9071,6820
1018,7307.155192001878,4511,28,3785,-7243
1019,13278.299966486673,-3083,4529,-4378,-8686
1020,10104.383207301671,515,9339,7771,2307
1021,10615.300702288183,6606,622,-3691,3202
1022,5361.013523579287,-759,-6284,4012,-8729
1023,15932.04399943711,-5495,5427,-9744,-9928
1024,7239.8919881445745,1584,-5071,8304,-2377
1025,8618.310391254194,3388,4146,2631,-4439
1026,8103.344741524947,-1403,7870,6517,6156
1027,2228.621995763301,7616,-779,6216,955
1028,9640.746859035351,-6931,8993,709,3113
1029,17916.630068179675,-5562,7545,9805,-1667
1030,10583.257957736832,-168,-5350,250,5225
1031,21222.228558754145,-6557,6774,8984,-7678
1032,15618.45078745008,1892,-7333,-8106,4666
1033,8188.549627376023,1543,-137,5235,-7446
1034,7965.474813217352,7102,4548,-856,4893
1035,11239.025269123653,8885,-2465,325,-9748
1036,10474.1146165201,-654,-5314,9820,-5363
1037,1694.1593785709772,-7870,-3264,-6946,-1844
1038,13280.846358572182,8605,-7775,-4651,-8587
1039,14175.996790349524,4651,-7823,3370,6295
1040,7730.418164627318,-2731,9843,-6252,2961
1041,6229.5619428656455,8795,-4197,5336,-9378
1042,11810.223537257878,3403,647,-6779,6631
1043,837.8090474565191,5863,1989,6413,2621
1044,1271.802657647797,-2744,-5354,-1593,-5895
1045,16801.64188405407,6498,6823,2301,-9446
1046,11296.289390768989,6813,9787,4690,-1308
1047,5217.980164776405,-2498,7815,-4649,3061
1048,11217.713893659438,3942,-1176,8626,9017
1049,10743.459079830853,-1364,9241,8308,4564
1050,2782.127243675242,-4665,2397,-3499,-129
1051,4399.611460117813,-4227,4305,-7892,6739
1052,15170.128048240067,-656,-5564,-4352,9149
1053,5815.847315739986,-4139,6078,1213,3802
1054,4008.81840446783,-3435,167,-5658,3503
1055,457.31936324629856,738,6597,683,7051
1056,13955.135255525114,-7531,1767,699,-9503
1057,12596.483993559472,-2488,2830,8440,-3435
1058,5281.7182810142385,-152,3269,5070,4061
1059,4437.912234373276,9862,4303,5978,6450
1060,7313.650388144077,4469,-1833,6868,-8742
1061,25791.68707161282,7954,9641,-8997,-9798
1062,11307.201289443821,418,7243,-3717,-3281
1063,15721.573744380681,1686,8555,7702,-5970
1064,13165.696715328057,-4494,3192,8247,-125
1065,13859.000901940948,-3936,-4031,5173,6414
1066,17404.079320665027,1139,-7861,243,9520
1067,6369.290776844781,3848,3169,7509,8381
1068,13233.726043711196,6558,-5731,-1073,5081
1069,11619.967986186537,-4546,-9316,-7212,1994
1070,7933.854107557058,-7831,-2897,-1335,1658
1071,2431.528120339142,-4983,1161,-7163,2238
1072,14549.379093280922,-7937,4225,6407,6661
1073,7229.310409714055,2725,1044,4452,8064
1074,15339.344966457988,2924,9130,-5456,-3718
1075,9389.668577750761,-487,-9997,-913,-617
1076,9699.413848269389,2688,4573,-6657,1975
1077,3051.9641216764,4246,-5643,6788,-3954
1078,5925.345222010275,1094,4968,-2310,118
1079,13136.829450061381,-9159,491,2373,6783
1080,1590.249351516925,8466,3501,8269,1923
1081,6590.821496596612,9820,4795,3252,5343
1082,9831.397103158839,1968,1677,-4432,-5786
1083,8377.424723624797,2310,-3563,-936,4160
1084,19133.224819669056,7619,-4721,-8677,5305
1085,4702.524428432031,3356,7137,5246,2831
1086,19478.67821490976,3357,9458,-8587,-5929
1087,8736.38970055709,1168,-3158,6965,-9694
1088,3599.717350015137,144,630,3635,1508
1089,16667.934545107863,8135,-8160,7026,8471
1090,6575.336341207193,-1051,3345,3027,8503
1091,16592.57740678042,7803,-6212,576,8724
1092,9698.471271288068,-2805,-688,5819,-5125
1093,11145.002198294982,-1933,-6033,-6226,4252
1094,17980.58024647703,-7889,3760,8906,-2661
1095,11838.76078819063,1753,-7210,5072,4154
1096,11465.64302601472,3668,-41,-4039,-8530
1097,10883.44688046944,2395,-807,-7195,4339
1098,10256.861313286829,7689,4888,5591,-5152
1099,5375.103812950964,1426,3259,5181,7105
1100,3280.320258755233,-7441,2508,-6296,5582
1101,8981.956357052733,-487,7604,-3413,-888
1102,4851.753600503636,-1864,966,-6677,354
1103,16950.608071688755,-9123,-4575,7682,-6792
1104,14958.406766764969,-8930,6331,-5327,-8187
1105,7774.2730849900045,-7256,2124,-4755,-5237
1106,8452.507320316263,-2,5301,8446,5025
1107,8851.84302843199,-2766,-854,-8631,-7484
1108,6534.67566142345,9924,-2909,9205,3586
1109,12951.717878335676,2332,-6438,-8458,726
1110,9202.459888529806,-8092,-8859,1110,-8767
1111,9166.691060573603,-8693,-8664,-6140,140
1112,10873.655687026328,3119,3230,9671,-5448
1113,14897.35466450336,8262,-3938,-6412,-6508
1114,12926.292469227206,-3895,-8420,7654,-2614
1115,2924.527483201346,2383,2987,93,4806
1116,8019.896071645817,7762,-1146,4940,-8653
1117,8187.462671670632,-257,-8854,-4410,-1798
1118,3527.54943267986,-7181,6747,-3839,7876
1119,11063.10806238464,487,224,-8127,-6718
1120,16201.321088108834,-5332,9793,3206,-3976
1121,3830.3172192391585,1592,-734,-1165,-3393
1122,13238.361718883496,1300,7492,-4014,-4633
1123,5341.784720484344,-4710,-3907,-2752,-8877
1124,15248.361518537,-7890,2188,7237,268
1125,3063.0458697185713,4872,-2218,7717,-1083
1126,2564.7473559787522,4826,4153,2378,4918
1127,10679.4311646267,6853,-4508,466,4051
1128,9018.64113932914,7652,-2913,-216,1495
1129,9196.296917781636,1065,-3496,-7046,-7830
1130,12113.548447915664,2228,-1614,-6806,-9684
1131,9589.691340184,5054,-3799,206,4475
1132,13498.965367760597,-8763,-8385,-6542,4930
1133,10529.16753594509,-2927,-5910,-7442,3602
1134,11998.68180259815,5980,3906,1402,-7185
1135,16640.446778857833,6543,-517,-9467,-5054
1136,14988.336298602324,7911,9835,3311,-4430
1137,10949.75433514378,-3083,1385,7865,1581
1138,10762.575992763072,6299,-3631,-2662,-9592
1139,9945.181798237778,1976,-785,2297,9155
1140,12801.926261309272,7909,420,-2741,-6684
1141,9272.932653696995,1976,-2022,-668,6866
1142,15557.937813219334,-9241,-9208,6224,-7510
1143,16435.69682124856,-7203,-571,8980,-3442
1144,4455.407949896396,4912,-1968,5024,2486
1145,9555.65157380699,-2237,2425,2429,-5914
1146,19450.37017642595,-4600,-7232,7166,8256
1147,17510.960139295617,2930,-7685,-1721,9197
1148,11654.406634402285,7361,4609,4366,-6654
1149,3786.521490761673,-4194,-6243,-1318,-8706
1150,3385.660644541919,9697,7020,6870,5157
1151,1449.6151213339353,727,6322,2105,5872
1152,5822.153639333129,-9957,-1149,-4294,203
1153,3501.1249620657645,-1780,-9871,-4040,-7197
1154,13797.328726967406,-6751,3943,1863,-6835
1155,9284.218922451151,6579,9997,-1681,5758
1156,8336.82103682213,1279,-3477,210,4791
1157,11483.218930247738,6931,-3481,-4530,-2767
1158,3447.389737177971,5559,-389,8995,-669
1159,10484.036054878865,-7767,4513,-951,-3453
1160,6871.1164303917885,3576,-4836,7172,1019
1161,15144.762328937355,-4163,6668,-5112,-8447
1162,15251.295846583005,-2804,-3887,7732,7140
1163,14391.653483877382,-7105,-6617,7092,-4258
1164,12321.929272642332,-5883,-7419,2463,1646
1165,11970.09728448353,-1328,-6704,7942,869
1166,13088.308752470657,6115,4062,-4286,-3883
1167,14033.564800149676,5094,5568,-5656,-3453
1168,15213.72623652733,-4037,3004,4748,-9417
1169,7942.117161059764,9561,8828,2036,6288
1170,1606.8136170695093,-7271,56,-6796,1591
1171,2721.9404842868994,-2234,279,-1922,2983
